what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389351883627
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389351884194
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1389351885322
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389351886623
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389351888236
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389351888324
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389351890090
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389351891020
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389351891871
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389351892432
